gene_name	transcript_name	1	7	12	14	1_pct	7_pct	12_pct	14_pct	p.value	statistic	major_group	p.value.adjusted
AURKAIP1	ISOT-9303-614f-dcfd-4cc6:s1373700:e1375200:AP:FL	705.951389685426	264.329984338607	362.855204449738	215.211230012129	0.0974801697991476	0.0871800739903057	0.0985216411756009	0.103716255427532	1.14468139187941e-08	48.06902454601	astrocytes	1.43039869972055e-07
EXOSC9	ISOT-4d42-8814-861e-f73a:s121801300:e121817050:AP:FL	277.829700202522	119.32509829231	92.3641976264248	246.699007199295	0.440999524130987	0.481149589888347	0.504722391401228	0.600240893428941	1.26352975483583e-08	39.6507271479061	astrocytes	1.57613966257309e-07
EXOSC9	ISOT-8d0e-028e-1155-a5c4:s121801300:e121816950:DN:FL	115.397529869645	26.0890441406332	14.6474697902216	29.1873921855581	0.183170682332769	0.105197758631585	0.0800408185258012	0.0710155527629149	1.26352975483583e-08	39.6507271479061	astrocytes	1.57613966257309e-07
S100A4	ISOT-5298-ae72-1f1c-a93f:s153543600:e153545100:AP:FL	223.849055302252	130.05402816358	44.5795717592593	44.3977719907407	0.176397994722027	0.265959157798733	0.172789037826586	0.200894895885705	1.3405374225903e-08	47.725653908028	astrocytes	1.66780697899851e-07
S100A4	ISOT-9cf1-7016-5cbb-f533:s153543600:e153545100:AP:FL	150.281835127145	64.1890281635803	62.0923032407407	37.4101176697531	0.118425401991446	0.13126590626499	0.240667842018375	0.169276550541869	1.3405374225903e-08	47.725653908028	astrocytes	1.66780697899851e-07
S100A4	ISOT-c8f5-a79c-27f1-51db:s153543600:e153545850:AP:FL	792.087975186719	248.798271990741	142.389178240741	120.394492669753	0.624182801565578	0.508789922271454	0.551896039692794	0.544771460044132	1.3405374225903e-08	47.725653908028	astrocytes	1.66780697899851e-07
STT3A	ISOT-0e84-08ce-3299-340e:s125592850:e125621350:NC:FL	118.244441130612	58.6369481663185	69.2270006793868	23.8913492692833	0.106144022558898	0.111902572836486	0.202418130641482	0.0818196892783674	1.36730997933342e-08	47.6826492614003	astrocytes	1.69665853156063e-07
STT3A	ISOT-5e92-63bd-bb2d-48b9:s125592850:e125621100:NC:FL	94.5265521847239	35.7112167404724	20.3118431506471	31.0334030638409	0.0848532784423016	0.0681511769856344	0.0593913542416581	0.106278777615893	1.36730997933342e-08	47.6826492614003	astrocytes	1.69665853156063e-07
STT3A	ISOT-8d2c-0295-55e9-29de:s125592850:e125623100:AP:FL	689.242603041325	340.986069774911	152.564630248995	195.865863421601	0.618709697523632	0.650736774379602	0.446095410084782	0.670773504868496	1.36730997933342e-08	47.6826492614003	astrocytes	1.69665853156063e-07
THUMPD2	ISOT-0150-4e2d-7919-860a:s39736300:e39737950:AP:FL	99	77.0600174612131	118	27	0.261360169084861	0.367435089940561	0.449630237442154	0.209197047461874	1.37781364199512e-08	54.718847224873	astrocytes	1.70374031553235e-07
THUMPD2	ISOT-4ba8-37f9-a985-5ffa:s39736300:e39737900:AP:FL	57	24	33	7	0.150480097351889	0.114436025958755	0.125744049454162	0.0542362715641896	1.37781364199512e-08	54.718847224873	astrocytes	1.70374031553235e-07
THUMPD2	ISOT-55fa-693b-d901-6a9e:s39755000:e39779300:AP:FL	168.315026463292	71.1115636510666	73.534112366034	67.6110294860807	0.444351957333017	0.339071864330879	0.280196274603711	0.523852879420214	1.37781364199512e-08	54.718847224873	astrocytes	1.70374031553235e-07
THUMPD2	ISOT-9d7c-0d3b-6bca-f841:s39736050:e39779300:AP:FL	25.9618949726853	21.3553524084572	21.0161922470942	17.3541476885279	0.0685394470689336	0.10182590260719	0.0800806399168723	0.134460609542864	1.37781364199512e-08	54.718847224873	astrocytes	1.70374031553235e-07
ADSS2	ISOT-1142-49ec-1532-2385:s244408450:e244451950:AP:FL	407.448566370379	192.307763542086	212.486888014622	201.920521123586	0.334248208671353	0.353506918275894	0.383550339376575	0.528587751632423	1.46177248576421e-08	54.5839269484191	astrocytes	1.80128911342046e-07
ADSS2	ISOT-39ad-6903-6d0e-8a7a:s244408450:e244451950:NC:FL	217.186974079098	117.561674702577	117.643655985597	49.897682319566	0.178168149367594	0.216106019673855	0.212353169649092	0.130622205025042	1.46177248576421e-08	54.5839269484191	astrocytes	1.80128911342046e-07
ADSS2	ISOT-482e-06e4-4c10-3f05:s244408650:e244451950:NC:FL	206.311316890015	86.7008507809755	71.8776506939587	46.4970169086993	0.169246363322408	0.159376563935617	0.129743051794149	0.121719939551569	1.46177248576421e-08	54.5839269484191	astrocytes	1.80128911342046e-07
ADSS2	ISOT-636f-505f-9ab9-ce99:s244408800:e244451900:NC:FL	241.980653167513	91.5636060787266	85.3170109096022	53.5064612845302	0.198507508751036	0.1683154523506	0.154001824746574	0.140069270378351	1.46177248576421e-08	54.5839269484191	astrocytes	1.80128911342046e-07
CD46	ISOT-3207-a3c1-9cc8-2321:s207752000:e207767050:AP:FL	729.198966190163	333.774516229129	370.641184895532	161.387945236367	0.320145956651746	0.299465070178546	0.271202943397549	0.300052534274533	1.47230041587665e-08	54.5675552338095	astrocytes	1.80799000075846e-07
CD46	ISOT-5009-6f9c-d6e0-94d0:s207752050:e207795550:AP:FL	442.56446635359	216.600555307693	274.311835570511	112.513513697551	0.194302558053669	0.194335688742044	0.200717513992611	0.209185171021528	1.47230041587665e-08	54.5675552338095	astrocytes	1.80799000075846e-07
CD46	ISOT-df0b-01cc-eb21-9690:s207752050:e207795550:AP:FL	183.091480502248	96.0979909798209	179.994152637924	41.462862728356	0.0803840925425702	0.0862198586576151	0.131704046876258	0.0770877714670652	1.47230041587665e-08	54.5675552338095	astrocytes	1.80799000075846e-07
CD46	ISOT-f702-759c-5ac8-3624:s207752050:e207795550:AP:FL	215.466173550926	125.780014146479	85.926852679111	59.0478104118906	0.0945978086309617	0.112850798763727	0.062873788216576	0.109781713445209	1.47230041587665e-08	54.5675552338095	astrocytes	1.80799000075846e-07
UBA52	ISOT-6885-65fa-161e-fe13:s18571850:e18575250:NC:FL	9403.86719573218	3996.30223255566	4267.92867645068	2224.46336616456	0.236988515954094	0.232776225102336	0.259134397432242	0.234080118506245	1.49126187613426e-08	39.3111037840833	astrocytes	1.8281146450488e-07
UBA52	ISOT-ea93-9e20-17ef-c865:s18571800:e18575250:AP:FL	22352.4422678332	9885.47269956006	9053.27483299556	5334.90634349363	0.563307840353962	0.575808055659548	0.54968465887949	0.561391807165561	1.49126187613426e-08	39.3111037840833	astrocytes	1.8281146450488e-07
PPP1R12A	ISOT-0d5c-a2c9-26a0-6c63:s79773550:e79935100:AP:FL	656.509389732165	393.448601541525	351.576945067975	212.059284782188	0.390900674334058	0.464573444674279	0.474525355531078	0.410969281533045	1.51948332586975e-08	47.4531056176822	astrocytes	1.85790181531475e-07
PPP1R12A	ISOT-8165-1e8b-d124-60e9:s79797250:e79935100:NC:FL	331.616382049219	168.209924619378	87.9539173568447	73.1515251521969	0.197451962440545	0.198617719830878	0.11871189078123	0.141767099543524	1.51948332586975e-08	47.4531056176822	astrocytes	1.85790181531475e-07
PPP1R12A	ISOT-ec5f-2de5-5b3a-612f:s79797300:e79935100:NC:FL	176.654476821757	65.8881051884544	93.5728558905203	70.6022956370051	0.105184107331545	0.0777988887761517	0.126295803329546	0.136826712125933	1.51948332586975e-08	47.4531056176822	astrocytes	1.85790181531475e-07
AHCYL1	ISOT-27b4-bb77-d219-637a:s109984750:e110023750:AP:FL	1244.66765097135	554.36452897647	511.7745996803	351.596897715166	0.752068405618648	0.812857780508302	0.812292065923686	0.813882491291542	1.58999619161513e-08	39.1796963503408	astrocytes	1.94077885656939e-07
AHCYL1	ISOT-389e-1db2-7d09-b60c:s109985100:e110023750:DN:FL	233.951208040475	52.7874723478212	42.4805084649726	35.8861359353584	0.141360878051459	0.0774016109770157	0.0674253470259312	0.0830698390904391	1.58999619161513e-08	39.1796963503408	astrocytes	1.94077885656939e-07
SEPTIN10	ISOT-409f-ac51-377b-3565:s109544200:e109614000:EC:FL	184.664222928625	63.6633901235142	31.0008360054131	38.5306103175302	0.120330889433134	0.0993444779264385	0.0600662918071239	0.0716595387165344	1.60054056241297e-08	54.3769794521376	astrocytes	1.94695893071606e-07
SEPTIN10	ISOT-782a-113d-1670-66d5:s109542750:e109614000:AP:FL	397.118415969335	201.124153191434	151.199427686701	186.851478043694	0.258770277458332	0.313847157030681	0.292959484799496	0.347507880481765	1.60054056241297e-08	54.3769794521376	astrocytes	1.94695893071606e-07
SEPTIN10	ISOT-d90e-e302-c0bf-b033:s109545800:e109613850:AP:FL	203.142132918267	75.4621022882231	45.9828906280389	67.4128542168652	0.132371463988707	0.117755952683489	0.0890950723430994	0.125374968030229	1.60054056241297e-08	54.3769794521376	astrocytes	1.94695893071606e-07
SEPTIN10	ISOT-e98b-6709-5091-79ce:s109542950:e109614000:NC:FL	174.349159398664	55.8804970490461	70.383507471475	33.7626220752293	0.113609388378763	0.0871995474139375	0.136372977085273	0.0627919958659688	1.60054056241297e-08	54.3769794521376	astrocytes	1.94695893071606e-07
INTS11	ISOT-0cab-94b2-9517-b57f:s1318650:e1324700:AP:FL	109.485360519886	43.8544912578661	83.9830219282714	40.117612879378	0.102811147595639	0.0892045120663247	0.190633478121641	0.131121666973013	1.65404293548184e-08	39.0987445474014	astrocytes	2.00860188267743e-07
INTS11	ISOT-1481-ddde-3941-749e:s1311600:e1324700:AP:FL	720.907915439919	338.948474265831	227.682829663563	202.034153952778	0.676961465397887	0.689455797918653	0.516818384606508	0.660334779425223	1.65404293548184e-08	39.0987445474014	astrocytes	2.00860188267743e-07
TSPAN3	ISOT-7374-9112-4d60-660e:s77046000:e77071100:NC:FL	230.739530655833	108.742249094458	109.936106604917	68.4173527758973	0.155799818133581	0.150821427315476	0.184766565722549	0.183917614988971	1.75523679488919e-08	54.1663384953691	astrocytes	2.12422524546726e-07
TSPAN3	ISOT-9577-945c-09db-2f57:s77046000:e77071150:AP:FL	540.005101448144	249.488053894563	178.881536187044	114.460690675365	0.36462194560982	0.346030587925884	0.300641237289149	0.307690028697217	1.75523679488919e-08	54.1663384953691	astrocytes	2.12422524546726e-07
TSPAN3	ISOT-95ab-f52a-9242-b711:s77046000:e77143500:AP:FL	390.98843614049	208.55735756152	130.170990317541	108.617706331984	0.264002995368325	0.289261244884216	0.218774773642925	0.29198308153759	1.75523679488919e-08	54.1663384953691	astrocytes	2.12422524546726e-07
TSPAN3	ISOT-a9bb-6f77-6548-fe87:s77046000:e77084000:NC:FL	125.82666918484	74.0380312301301	106.451569381059	32.8050806067444	0.084960613899284	0.102687976740819	0.178910200640436	0.0881857005557644	1.75523679488919e-08	54.1663384953691	astrocytes	2.12422524546726e-07
YIPF2	ISOT-03da-d862-7a1c-77de:s10922150:e10928650:AP:FL	532.817198681639	262.014344956955	303.569109455757	113.748972256418	0.430740249150953	0.45580307516243	0.568639844381609	0.388990419190465	1.77451422794244e-08	47.1154316395818	astrocytes	2.14208140616875e-07
YIPF2	ISOT-1568-3050-9cc8-dfa6:s10922150:e10928700:AP:FL	273.667071852963	129.857400143498	82.1478411763177	83.0585555897758	0.22123802123135	0.225901380810766	0.153877763473805	0.284037576035316	1.77451422794244e-08	47.1154316395818	astrocytes	2.14208140616875e-07
YIPF2	ISOT-5cde-827e-b9fb-483a:s10922150:e10928650:AP:FL	233.937541309346	89.2058976195132	63.9226850937336	54.8030090026105	0.189119861518505	0.155183573877525	0.119738749997726	0.187411323565795	1.77451422794244e-08	47.1154316395818	astrocytes	2.14208140616875e-07
RAB6A	ISOT-57d6-e4e9-6720-53c1:s73675600:e73761100:AP:FL	395.840075981706	187.686799191581	215.18809222032	89.8576827572732	0.284311762256384	0.271588690301193	0.288464279518918	0.280049708952061	1.809820160397e-08	47.072541342691	astrocytes	2.17914617278988e-07
RAB6A	ISOT-781f-83a6-a457-f1c7:s73729450:e73761050:AP:FL	175.00055986332	78.6818662042045	37.0081210996566	43	0.125693987520591	0.113855130381552	0.04961018464921	0.134013443429955	1.809820160397e-08	47.072541342691	astrocytes	2.17914617278988e-07
RAB6A	ISOT-b5f3-a907-6124-3c5f:s73675600:e73761150:AP:FL	498.977674386959	297.704377465495	359.689701523874	128.711236962152	0.35839024530226	0.430787579739454	0.482171803885073	0.401140373800625	1.809820160397e-08	47.072541342691	astrocytes	2.17914617278988e-07
DPYSL3	ISOT-5952-2266-c178-aee0:s147393350:e147454300:EC:FL	355.089875955032	168.704975789948	65.7333050193203	70.0175032769161	0.270977538084486	0.278286561786751	0.191482553092456	0.249500646713947	1.82367569159534e-08	54.0789779737381	astrocytes	2.1884108299144e-07
DPYSL3	ISOT-c5bd-3180-6853-b4a0:s147390800:e147510100:AP:FL	215.617367543691	81.7330151421904	94.613265645813	51.3364799554703	0.16454274644723	0.134822340964645	0.275610509116348	0.182932614695649	1.82367569159534e-08	54.0789779737381	astrocytes	2.1884108299144e-07
DPYSL3	ISOT-de3a-4dfb-449a-4d3d:s147390800:e147453700:DN:FL	271.965376735304	122.853125056142	38.859412352259	51.8177202433629	0.207543253757213	0.202651840092725	0.113198316845563	0.18464746823133	1.82367569159534e-08	54.0789779737381	astrocytes	2.1884108299144e-07
DPYSL3	ISOT-df25-8850-517c-9b44:s147390800:e147454000:AP:FL	245.917414654188	129.145757440125	84.3540386040785	68.0433088800454	0.187665433760585	0.213031824574669	0.245725156689156	0.242465794631173	1.82367569159534e-08	54.0789779737381	astrocytes	2.1884108299144e-07
CAPRIN1	ISOT-4c8a-5d98-0377-b0ac:s34051700:e34102650:AP:FL	315.146332120523	135.116805535319	227.812998040075	118.442882929505	0.188034804367854	0.227087068126587	0.31292994236274	0.28335617925719	1.86738604916399e-08	47.0043652733735	astrocytes	2.23519974612653e-07
CAPRIN1	ISOT-cfe3-6424-b557-1431:s34051700:e34102100:NC:FL	454.046600998161	139.573149267942	227.821585202124	122.804109202784	0.270910859784105	0.234576721458726	0.312941737915005	0.293789734934891	1.86738604916399e-08	47.0043652733735	astrocytes	2.23519974612653e-07
CAPRIN1	ISOT-f190-75c9-1f3a-fdc9:s34052200:e34100500:AP:FL	188.127850946975	59.3091148799497	45.0073854643083	29.4957751402629	0.11224812109008	0.0996791846721844	0.0618233316817422	0.0705640553594806	1.86738604916399e-08	47.0043652733735	astrocytes	2.23519974612653e-07
MET	ISOT-a9e6-95ad-0d7b-ff71:s116672150:e116798400:AP:FL	9.76166418052581	4.44135043917244	77.5400158648311	3.6373628262823	0.0389186328734541	0.033103355660033	0.161477776330413	0.0615865469057343	1.95085579950256e-08	53.9249630089496	astrocytes	2.32726777492295e-07
MET	ISOT-b904-c4ad-ec6b-036d:s116672400:e116798400:AP:FL	87.4498681213827	37.1142719310275	174.044292630074	23.2548913457957	0.348652570843176	0.276629138056692	0.362448795547011	0.393743633796198	1.95085579950256e-08	53.9249630089496	astrocytes	2.32726777492295e-07
MET	ISOT-ddd3-dc8e-f231-9d4b:s116672150:e116769950:AP:FL	126.78922202806	71.2699211714739	162.567880946382	25.1933261248267	0.50549405236302	0.531206348319909	0.338549065604145	0.426564529083269	1.95085579950256e-08	53.9249630089496	astrocytes	2.32726777492295e-07
MET	ISOT-efe2-6ec6-5e17-5006:s116672300:e116771650:AP:FL	20.7239605948133	16.3179057318993	54.2490939772728	5.02100542634793	0.0826240484365878	0.121624592445042	0.112974223253452	0.0850138963232819	1.95085579950256e-08	53.9249630089496	astrocytes	2.32726777492295e-07
HAGH	ISOT-5b9e-0215-e251-03a6:s1809100:e1826850:AP:FL	173.467093536392	113.216231336519	195.603486947304	41.3735692827631	0.155297308447978	0.208501346844418	0.27242825480126	0.161615505010793	2.00801341423472e-08	38.7011661590167	astrocytes	2.39143793708692e-07
HAGH	ISOT-7aa0-5c47-7989-b608:s1807600:e1826850:AP:FL	813.445531509477	372.203354787502	450.776227928062	184.808949771906	0.728241299471331	0.685457375299267	0.627822044468053	0.721909960046507	2.00801341423472e-08	38.7011661590167	astrocytes	2.39143793708692e-07
EPS8L2	ISOT-1cd6-6a1e-5f5f-4146:s706150:e727750:NC:FL	99.3863753963469	50.112017713335	74.5019842892376	25.1653289482258	0.117125339851792	0.133303051837486	0.126834377380084	0.168993137525418	2.31303168301162e-08	53.5356459973275	astrocytes	2.74549324580026e-07
EPS8L2	ISOT-1f4c-5493-ea81-037c:s706200:e727750:AP:FL	136.29697641954	102.059641813574	180.033688022702	33.4659774782803	0.160623924760789	0.271489002917752	0.306494665150795	0.224734615869517	2.31303168301162e-08	53.5356459973275	astrocytes	2.74549324580026e-07
EPS8L2	ISOT-62f9-2483-413a-0a51:s706200:e727700:AP:FL	94.3571851382769	29.011518486853	27.3445322106657	14.8124008707721	0.111198515216054	0.0771735828890407	0.0465521388561251	0.0994699533865022	2.31303168301162e-08	53.5356459973275	astrocytes	2.74549324580026e-07
EPS8L2	ISOT-8243-73d3-403a-231b:s706200:e727750:NC:FL	136.64708773984	66.3814064351549	146.962677193872	22.2501064968786	0.161036525655152	0.176581276644863	0.250193600047345	0.149416497392826	2.31303168301162e-08	53.5356459973275	astrocytes	2.74549324580026e-07
MYC	ISOT-732b-afa2-f916-f9d7:s127737700:e127741450:AP:FL	114.653197466886	68.0691562421549	26.4429645694467	44.5203944610855	0.152261882426143	0.162844871392715	0.163228176354609	0.218237227750419	2.50964764050263e-08	53.3489936342533	astrocytes	2.96894868245307e-07
MYC	ISOT-ba43-5477-395f-51a4:s127736200:e127741450:DN:FL	47.7941382057384	30.4892851884803	9.93386827141556	23.6937378069456	0.0634716310833179	0.0729408736566515	0.0613201745149109	0.116145773563459	2.50964764050263e-08	53.3489936342533	astrocytes	2.96894868245307e-07
MYC	ISOT-ef71-edf6-09cc-f929:s127736050:e127741450:NC:FL	113.814507555184	35.6496240495811	37.8212703372258	12.6709229739544	0.151148084402635	0.0852861819367969	0.23346463171127	0.0621123675193842	2.50964764050263e-08	53.3489936342533	astrocytes	2.96894868245307e-07
MYC	ISOT-ffe7-141d-7715-0114:s127736200:e127743000:AP:FL	272.111788478576	172.690597516759	33.9162371288161	81.7039975882281	0.361370237023341	0.413135400757796	0.209359488449482	0.400509792099158	2.50964764050263e-08	53.3489936342533	astrocytes	2.96894868245307e-07
GPX1	ISOT-4a3a-0242-161c-3a43:s49357150:e49358350:AP:FL	187	92	243	56	0.393684210526316	0.45771144278607	0.592682926829268	0.466666666666667	2.54683496442987e-08	38.2136921163771	astrocytes	3.00793276597004e-07
GPX1	ISOT-aeae-b8d8-d1db-e281:s49357150:e49358400:AP:FL	183	82	94	46	0.385263157894737	0.407960199004975	0.229268292682927	0.383333333333333	2.54683496442987e-08	38.2136921163771	astrocytes	3.00793276597004e-07
CAMLG	ISOT-0286-f77d-c51b-ed59:s134738550:e134751400:AP:FL	414.633788051468	203.059373924359	220.934605931482	90.6869356007731	0.199522173645447	0.21811208166206	0.254001506009932	0.199763730902073	2.57151962996845e-08	46.3072349950947	astrocytes	3.02953158396282e-07
CAMLG	ISOT-2784-8e02-d012-eeed:s134738500:e134752200:AP:FL	1115.49680042244	494.53033581337	368.002765008111	240.328006431221	0.536778122595258	0.531189665883002	0.423081101911522	0.529390687720502	2.57151962996845e-08	46.3072349950947	astrocytes	3.02953158396282e-07
CAMLG	ISOT-f496-47d2-542b-b6fd:s134738500:e134752000:AP:FL	439.328628411626	202.840169134977	250.674488395061	80.0625597746801	0.21140535434242	0.217876627311944	0.288192505208356	0.176360525804601	2.57151962996845e-08	46.3072349950947	astrocytes	3.02953158396282e-07
BCL2L1	ISOT-ae62-35f0-77fc-aaa9:s31664450:e31723550:AP:FL	128.563661398852	63.7278976548099	51.7822771846551	29.193288882741	0.179307756483755	0.202310786205746	0.146277619165692	0.184767651156589	2.62688917428296e-08	53.2444946057044	astrocytes	3.07861832919747e-07
BCL2L1	ISOT-bc38-6fbf-b497-8732:s31664450:e31722900:AP:FL	61.9891737300448	28.9209032620691	26.4912691399311	19.4400623633777	0.0864563092469244	0.0918123913081557	0.0748340936156246	0.123038369388466	2.62688917428296e-08	53.2444946057044	astrocytes	3.07861832919747e-07
BCL2L1	ISOT-f30e-75c1-c091-de6f:s31664450:e31723950:EC:FL	116.797975711268	62.8802725925349	103.11430394881	26.1599759982562	0.162898153014321	0.199619912992174	0.291283344488165	0.165569468343394	2.62688917428296e-08	53.2444946057044	astrocytes	3.07861832919747e-07
BCL2L1	ISOT-f9f0-d576-62e5-bd04:s31664450:e31723600:AP:FL	212.378321403228	61.5181359302804	49.9924512373791	38.2877093953833	0.296204074481489	0.195295669619938	0.141221613664913	0.242327274654325	2.62688917428296e-08	53.2444946057044	astrocytes	3.07861832919747e-07
HNRNPL	ISOT-45c3-fe1f-1ace-53e0:s38836350:e38850000:AP:FL	188.894171686923	69.014305228634	60.3346428246915	63.3179311069271	0.194574820134104	0.186498655468071	0.132855473023855	0.198033612832083	2.62835306398967e-08	46.2595723465435	astrocytes	3.07861832919747e-07
HNRNPL	ISOT-507f-daee-f9b8-37b7:s38836350:e38849950:DN:FL	219.83545769711	99.3177506202467	164.527354914774	86.3520583918664	0.226446609011361	0.268388226084816	0.362285389275904	0.270075313578233	2.62835306398967e-08	46.2595723465435	astrocytes	3.07861832919747e-07
HNRNPL	ISOT-8895-3883-2ca0-d890:s38836350:e38837600:AP:FL	136.83412196544	49.9564550120992	29.282885433885	30.9507529344435	0.140949159160726	0.13499826826978	0.064480229163303	0.0968017955787329	2.62835306398967e-08	46.2595723465435	astrocytes	3.07861832919747e-07
PLAU	ISOT-2e5c-f052-e047-6c7e:s73911100:e73917500:AP:FL	1418.11344428095	607.794230716127	1145.77145508321	428.771720937264	0.663289730720743	0.697811975563865	0.609128896907608	0.689343602793029	2.66788186307537e-08	38.1184512841838	astrocytes	3.11977493914196e-07
PLAU	ISOT-71f6-9f95-906e-5a45:s73911100:e73917550:NC:FL	542.855962588261	184.127518579159	588.139232085327	147.213178809238	0.253908308039411	0.211397839930148	0.312673701268117	0.236677136349258	2.66788186307537e-08	38.1184512841838	astrocytes	3.11977493914196e-07
GNAS	ISOT-33fb-2aba-2c81-a65d:s58891400:e58911200:AP:FL	986.848100100437	438.485283441375	590.900750548193	223.321777958607	0.152301626929546	0.158445165807852	0.170276376945579	0.146240432247246	2.84321000978318e-08	37.9878900738217	astrocytes	3.31933671479043e-07
GNAS	ISOT-ee79-a6b0-b87a-997c:s58891350:e58911200:AP:FL	528.677878427796	218.362269688588	492.179893949614	139.295461532361	0.0815915853696424	0.0789044634644232	0.141828571159286	0.0912164890087338	2.84321000978318e-08	37.9878900738217	astrocytes	3.31933671479043e-07
MRPS22	ISOT-4158-4ba5-fd1c-c74c:s139344000:e139357050:DN:FL	176.268533591553	57.8588612748675	55.5871100817543	37.3797508166169	0.165585891240102	0.120039579772511	0.175366060303651	0.111747996140635	2.97812752901964e-08	45.9870878543891	astrocytes	3.46829802723861e-07
MRPS22	ISOT-5ade-aad7-e060-2ca8:s139344000:e139357150:AP:FL	770.121979650603	372.826987965631	201.487796768871	269.736306333417	0.723449226959179	0.773502865025884	0.635653140928756	0.806385571348868	2.97812752901964e-08	45.9870878543891	astrocytes	3.46829802723861e-07
MRPS22	ISOT-5df4-dd89-c116-efa0:s139344000:e139360350:AP:FL	49.8732258505645	19.0070706200943	35.8320569892167	9.10092353715764	0.0468506907229435	0.0394339038078102	0.113042873744166	0.027207510646497	2.97812752901964e-08	45.9870878543891	astrocytes	3.46829802723861e-07
OIP5-AS1	ISOT-09dc-16fb-98df-46f2:s41284000:e41299650:DN:FL	210.678936008551	66.912225332718	53.5379489157583	64.7132720273891	0.146829336633182	0.113972572650515	0.0809960716171421	0.125475445976693	3.01085694101391e-08	52.9320855504997	astrocytes	3.49495550800045e-07
OIP5-AS1	ISOT-2582-2097-e85c-b9ff:s41283900:e41299650:AP:FL	172.403839781237	64.6055702567192	90.5470026837931	111.336394474265	0.120154116532395	0.110043613302328	0.136986038177032	0.215875095052879	3.01085694101391e-08	52.9320855504997	astrocytes	3.49495550800045e-07
OIP5-AS1	ISOT-2f2d-1cf1-daca-0c4d:s41283950:e41289200:AP:FL	148.785934613308	59.098743440142	36.804689038653	45.4222496243106	0.103693992828658	0.100663754594815	0.05568078885338	0.0880712232641067	3.01085694101391e-08	52.9320855504997	astrocytes	3.49495550800045e-07
OIP5-AS1	ISOT-f36d-46dc-866c-afdf:s41283950:e41306550:AP:FL	429.467080962506	196.938290107774	220.077547709807	158.88737227262	0.299310257580541	0.335447871676167	0.332949191678537	0.30807380420409	3.01085694101391e-08	52.9320855504997	astrocytes	3.49495550800045e-07
MAP3K11	ISOT-5a06-7a22-28fb-4863:s65597750:e65614250:AP:FL	77.4897160383737	25.3216370738382	88.023373373487	16.8995966208406	0.393197730255597	0.389436545838782	0.62409899282926	0.384379469426025	3.04370311151347e-08	45.9395717368476	astrocytes	3.52444448316083e-07
MAP3K11	ISOT-5bb9-25b5-79cb-797d:s65597750:e65614250:AP:FL	33.5551494738506	13.6783629261618	36.976626626513	6.1272245710196	0.170265285331174	0.210367694440946	0.262169859565746	0.139363050048082	3.04370311151347e-08	45.9395717368476	astrocytes	3.52444448316083e-07
MAP3K11	ISOT-bffc-658d-bbeb-120b:s65606400:e65615400:AP:FL	86.0308296806287	26.0212142245138	16.0407233225071	20.9390978154062	0.436536984413229	0.400195759720271	0.113731147604993	0.476257480525893	3.04370311151347e-08	45.9395717368476	astrocytes	3.52444448316083e-07
CTSZ	ISOT-3235-5414-a1f1-6b10:s58995150:e59007300:AP:FL	305.661778718534	158.409792455593	319.305393896886	60.9134760717831	0.41329128259494	0.45210051643745	0.549795078949218	0.37134673262249	3.06812600054216e-08	45.9221350112351	astrocytes	3.54405969233358e-07
CTSZ	ISOT-641b-fe8b-bb54-fdb0:s58995150:e58996900:AP:FL	129.473339364605	67.0625684965127	49.4898224189932	36.1384406167403	0.175063440094425	0.191396133918896	0.0852139091418539	0.220310721215184	3.06812600054216e-08	45.9221350112351	astrocytes	3.54405969233358e-07
CTSZ	ISOT-6a2d-645a-8f41-ab46:s58995150:e59007050:NC:FL	96.0481394286518	36.2757059506515	61.9345641929271	20.0006386218015	0.129868572059442	0.103530628632192	0.106641852160919	0.121929863168811	3.06812600054216e-08	45.9221350112351	astrocytes	3.54405969233358e-07
CKAP2	ISOT-5bd5-d005-d007-cb46:s52455450:e52476650:AP:FL	103.025442225237	67.6240069742632	53.5685210722656	106.185118835418	0.141518464595106	0.17985108237836	0.189959294582502	0.194478239625308	3.16693754730129e-08	52.816284289335	astrocytes	3.64634105932388e-07
CKAP2	ISOT-77fc-1b30-fc35-1df5:s52455400:e52465850:AP:FL	214.184364779408	101.575806578716	65.5089667303809	103.156503138854	0.294209292279407	0.270148421751904	0.232301300462344	0.188931324430136	3.16693754730129e-08	52.816284289335	astrocytes	3.64634105932388e-07
CKAP2	ISOT-b5d1-4970-dddd-7041:s52455400:e52475150:NC:FL	79.1833150587494	29.625018974915	23.8476853256561	33.3354472266366	0.108768289915865	0.0787899440822207	0.084566260020057	0.0610539326495175	3.16693754730129e-08	52.816284289335	astrocytes	3.64634105932388e-07
CKAP2	ISOT-d473-4b09-24e5-e1ee:s52455450:e52476650:AP:FL	220.912540672988	122.300559929544	111.667541250264	255.645522661504	0.303451292133225	0.325267446621127	0.395984188830722	0.468215242969788	3.16693754730129e-08	52.816284289335	astrocytes	3.64634105932388e-07
DAPK3	ISOT-082d-a919-afcd-774a:s3958450:e3971150:AP:FL	433.39039846013	232.781341974202	195.19672395778	119.133594521977	0.453811935560346	0.480953185897111	0.426193720431833	0.556699039822322	3.34813633597792e-08	52.6887600057729	astrocytes	3.84251381757466e-07
